status	species	common_name	assembly_accession	assembly_name	assembly_level	source	cultivar	bioproject	species_dir	has_genome	has_gff3	has_gtf	has_readme_zh	has_readme_en	part_or_aria2_files	genome_size_bytes	gff3_size_bytes	gtf_size_bytes	directory_size_bytes	genome_path	gff3_path	gtf_path	genome_url	gff3_url	gtf_url	phytozome_note
只有基因组：缺少 GFF3/GTF 注释	Hordeum vulgare	barley	GCA_964339135.1	Hvulgare_Hbulbosum_IL-24_v1.0	Chromosome	NCBI GenBank		PRJEB65276	Hordeum_vulgare_GCA_964339135.1	yes	no	no	no	no	0	1252893878	0	0	1252895501	Hordeum_vulgare_GCA_964339135.1/genome/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/135/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/135/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/135/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0/GCA_964339135.1_Hvulgare_Hbulbosum_IL-24_v1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Hordeum vulgare	barley	GCA_964339145.1	Hvulgare_Hbulbosum_IL-137_v1.0	Chromosome	NCBI GenBank		PRJEB65276	Hordeum_vulgare_GCA_964339145.1	yes	no	no	no	no	0	1271153550	0	0	1271155183	Hordeum_vulgare_GCA_964339145.1/genome/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/145/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/145/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/339/145/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0/GCA_964339145.1_Hvulgare_Hbulbosum_IL-137_v1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Hordeum vulgare	barley	GCA_965212045.1	lpHorVulg1.hap2.1	Chromosome	NCBI GenBank		PRJEB86975	Hordeum_vulgare_GCA_965212045.1	yes	no	no	no	no	0	1223162876	0	0	1223164379	Hordeum_vulgare_GCA_965212045.1/genome/GCA_965212045.1_lpHorVulg1.hap2.1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/045/GCA_965212045.1_lpHorVulg1.hap2.1/GCA_965212045.1_lpHorVulg1.hap2.1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/045/GCA_965212045.1_lpHorVulg1.hap2.1/GCA_965212045.1_lpHorVulg1.hap2.1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/045/GCA_965212045.1_lpHorVulg1.hap2.1/GCA_965212045.1_lpHorVulg1.hap2.1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Hordeum vulgare	barley	GCA_965212065.1	lpHorVulg1.hap1.1	Chromosome	NCBI GenBank		PRJEB86976	Hordeum_vulgare_GCA_965212065.1	yes	no	no	no	no	0	1263129441	0	0	1263130944	Hordeum_vulgare_GCA_965212065.1/genome/GCA_965212065.1_lpHorVulg1.hap1.1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/065/GCA_965212065.1_lpHorVulg1.hap1.1/GCA_965212065.1_lpHorVulg1.hap1.1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/065/GCA_965212065.1_lpHorVulg1.hap1.1/GCA_965212065.1_lpHorVulg1.hap1.1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/212/065/GCA_965212065.1_lpHorVulg1.hap1.1/GCA_965212065.1_lpHorVulg1.hap1.1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Hordeum vulgare	barley	GCA_965637285.1	Bere_Unst	Chromosome	NCBI GenBank		PRJEB91373	Hordeum_vulgare_GCA_965637285.1	yes	no	no	no	no	0	1272130915	0	0	1272132338	Hordeum_vulgare_GCA_965637285.1/genome/GCA_965637285.1_Bere_Unst_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/285/GCA_965637285.1_Bere_Unst/GCA_965637285.1_Bere_Unst_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/285/GCA_965637285.1_Bere_Unst/GCA_965637285.1_Bere_Unst_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/285/GCA_965637285.1_Bere_Unst/GCA_965637285.1_Bere_Unst_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Ipomoea batatas	sweet potato	GCA_002525835.2	ipoBat4	Chromosome	NCBI GenBank	Taizhong6	PRJNA301667	Ipomoea_batatas_GCA_002525835.2	yes	no	no	no	no	0	235875722	0	0	235877141	Ipomoea_batatas_GCA_002525835.2/genome/GCA_002525835.2_ipoBat4_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/525/835/GCA_002525835.2_ipoBat4/GCA_002525835.2_ipoBat4_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/525/835/GCA_002525835.2_ipoBat4/GCA_002525835.2_ipoBat4_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/525/835/GCA_002525835.2_ipoBat4/GCA_002525835.2_ipoBat4_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Ipomoea batatas	sweet potato	GCA_900092185.1	Ipomoea_batatas_Version1	Contig	NCBI GenBank		PRJEB14638	Ipomoea_batatas_GCA_900092185.1	yes	no	no	no	no	0	4886300	0	0	4887875	Ipomoea_batatas_GCA_900092185.1/genome/GCA_900092185.1_Ipomoea_batatas_Version1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/092/185/GCA_900092185.1_Ipomoea_batatas_Version1/GCA_900092185.1_Ipomoea_batatas_Version1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/092/185/GCA_900092185.1_Ipomoea_batatas_Version1/GCA_900092185.1_Ipomoea_batatas_Version1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/092/185/GCA_900092185.1_Ipomoea_batatas_Version1/GCA_900092185.1_Ipomoea_batatas_Version1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Lactuca sativa	lettuce	GCA_000227445.1	Legassy_V2	Contig	NCBI GenBank	Salinas	PRJNA68025	Lactuca_sativa_GCA_000227445.1	yes	no	no	no	no	0	376388513	0	0	376389956	Lactuca_sativa_GCA_000227445.1/genome/GCA_000227445.1_Legassy_V2_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/445/GCA_000227445.1_Legassy_V2/GCA_000227445.1_Legassy_V2_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/445/GCA_000227445.1_Legassy_V2/GCA_000227445.1_Legassy_V2_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/445/GCA_000227445.1_Legassy_V2/GCA_000227445.1_Legassy_V2_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Lactuca sativa	lettuce	GCA_039583335.1	cutv01	Chromosome	NCBI GenBank	no collect; DNAHIFI_1	PRJNA1077738	Lactuca_sativa_GCA_039583335.1	yes	no	no	no	no	0	785990631	0	0	785992054	Lactuca_sativa_GCA_039583335.1/genome/GCA_039583335.1_cutv01_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/583/335/GCA_039583335.1_cutv01/GCA_039583335.1_cutv01_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/583/335/GCA_039583335.1_cutv01/GCA_039583335.1_cutv01_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/583/335/GCA_039583335.1_cutv01/GCA_039583335.1_cutv01_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Lactuca sativa	lettuce	GCA_041283435.1	ASM4128343v1	Chromosome	NCBI GenBank	BZ-2024a	PRJNA1131287	Lactuca_sativa_GCA_041283435.1	yes	no	no	no	no	0	786109939	0	0	786111411	Lactuca_sativa_GCA_041283435.1/genome/GCA_041283435.1_ASM4128343v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/283/435/GCA_041283435.1_ASM4128343v1/GCA_041283435.1_ASM4128343v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/283/435/GCA_041283435.1_ASM4128343v1/GCA_041283435.1_ASM4128343v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/283/435/GCA_041283435.1_ASM4128343v1/GCA_041283435.1_ASM4128343v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Lactuca sativa	lettuce	GCA_900198505.1	Lsativa	Scaffold	NCBI GenBank	cv. Tizian	PRJEB21679	Lactuca_sativa_GCA_900198505.1	yes	no	no	no	no	0	604333737	0	0	604335155	Lactuca_sativa_GCA_900198505.1/genome/GCA_900198505.1_Lsativa_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/198/505/GCA_900198505.1_Lsativa/GCA_900198505.1_Lsativa_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/198/505/GCA_900198505.1_Lsativa/GCA_900198505.1_Lsativa_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/198/505/GCA_900198505.1_Lsativa/GCA_900198505.1_Lsativa_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Lactuca sativa	lettuce	GCA_900243165.1	Salat v21	Scaffold	NCBI GenBank		PRJEB21679	Lactuca_sativa_GCA_900243165.1	yes	no	no	no	no	0	678388109	0	0	678389537	Lactuca_sativa_GCA_900243165.1/genome/GCA_900243165.1_Salat_v21_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/243/165/GCA_900243165.1_Salat_v21/GCA_900243165.1_Salat_v21_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/243/165/GCA_900243165.1_Salat_v21/GCA_900243165.1_Salat_v21_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/243/165/GCA_900243165.1_Salat_v21/GCA_900243165.1_Salat_v21_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_000148765.2	MalDomGD1.0	Chromosome	NCBI GenBank	Golden Delicious	PRJNA28845	Malus_domestica_GCA_000148765.2	yes	no	no	no	no	0	247883934	0	0	247885399	Malus_domestica_GCA_000148765.2/genome/GCA_000148765.2_MalDomGD1.0_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/765/GCA_000148765.2_MalDomGD1.0/GCA_000148765.2_MalDomGD1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/765/GCA_000148765.2_MalDomGD1.0/GCA_000148765.2_MalDomGD1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/765/GCA_000148765.2_MalDomGD1.0/GCA_000148765.2_MalDomGD1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_022606005.1	PFR_Mdom_1.0	Chromosome	NCBI GenBank	Royal Gala; RGTH1	PRJNA666203	Malus_domestica_GCA_022606005.1	yes	no	no	no	no	0	235159686	0	0	235161163	Malus_domestica_GCA_022606005.1/genome/GCA_022606005.1_PFR_Mdom_1.0_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/606/005/GCA_022606005.1_PFR_Mdom_1.0/GCA_022606005.1_PFR_Mdom_1.0_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/606/005/GCA_022606005.1_PFR_Mdom_1.0/GCA_022606005.1_PFR_Mdom_1.0_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/606/005/GCA_022606005.1_PFR_Mdom_1.0/GCA_022606005.1_PFR_Mdom_1.0_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_028456005.1	Malus_domestica_Gala.pri	Chromosome	NCBI GenBank	Gala; PI392303	PRJNA599183	Malus_domestica_GCA_028456005.1	yes	no	no	no	no	0	201935815	0	0	201937409	Malus_domestica_GCA_028456005.1/genome/GCA_028456005.1_Malus_domestica_Gala.pri_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/005/GCA_028456005.1_Malus_domestica_Gala.pri/GCA_028456005.1_Malus_domestica_Gala.pri_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/005/GCA_028456005.1_Malus_domestica_Gala.pri/GCA_028456005.1_Malus_domestica_Gala.pri_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/005/GCA_028456005.1_Malus_domestica_Gala.pri/GCA_028456005.1_Malus_domestica_Gala.pri_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_028456015.1	Malus_domestica_Gala.altA	Chromosome	NCBI GenBank	Gala; PI392303	PRJNA599184	Malus_domestica_GCA_028456015.1	yes	no	no	no	no	0	195169159	0	0	195170763	Malus_domestica_GCA_028456015.1/genome/GCA_028456015.1_Malus_domestica_Gala.altA_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/015/GCA_028456015.1_Malus_domestica_Gala.altA/GCA_028456015.1_Malus_domestica_Gala.altA_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/015/GCA_028456015.1_Malus_domestica_Gala.altA/GCA_028456015.1_Malus_domestica_Gala.altA_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/015/GCA_028456015.1_Malus_domestica_Gala.altA/GCA_028456015.1_Malus_domestica_Gala.altA_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_028456065.1	Malus_domestica_Gala.altB	Chromosome	NCBI GenBank	Gala; PI392303	PRJNA599187	Malus_domestica_GCA_028456065.1	yes	no	no	no	no	0	171877618	0	0	171879222	Malus_domestica_GCA_028456065.1/genome/GCA_028456065.1_Malus_domestica_Gala.altB_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/065/GCA_028456065.1_Malus_domestica_Gala.altB/GCA_028456065.1_Malus_domestica_Gala.altB_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/065/GCA_028456065.1_Malus_domestica_Gala.altB/GCA_028456065.1_Malus_domestica_Gala.altB_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/456/065/GCA_028456065.1_Malus_domestica_Gala.altB/GCA_028456065.1_Malus_domestica_Gala.altB_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_032628925.1	ASM3262892v1	Chromosome	NCBI GenBank	Antonovka 172670-B, /172670-B; CO-1-4	PRJNA941884	Malus_domestica_GCA_032628925.1	yes	no	no	no	no	0	201103369	0	0	201104866	Malus_domestica_GCA_032628925.1/genome/GCA_032628925.1_ASM3262892v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/925/GCA_032628925.1_ASM3262892v1/GCA_032628925.1_ASM3262892v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/925/GCA_032628925.1_ASM3262892v1/GCA_032628925.1_ASM3262892v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/925/GCA_032628925.1_ASM3262892v1/GCA_032628925.1_ASM3262892v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_032628945.1	ASM3262894v1	Chromosome	NCBI GenBank	Antonovka 172670-B, /172670-B; CO-1-4	PRJNA941883	Malus_domestica_GCA_032628945.1	yes	no	no	no	no	0	197163213	0	0	197164710	Malus_domestica_GCA_032628945.1/genome/GCA_032628945.1_ASM3262894v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/945/GCA_032628945.1_ASM3262894v1/GCA_032628945.1_ASM3262894v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/945/GCA_032628945.1_ASM3262894v1/GCA_032628945.1_ASM3262894v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/628/945/GCA_032628945.1_ASM3262894v1/GCA_032628945.1_ASM3262894v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882605.1	SD	Chromosome	NCBI GenBank	Starking Delicious	PRJNA869488	Malus_domestica_GCA_033882605.1	yes	no	no	no	no	0	204815015	0	0	204816393	Malus_domestica_GCA_033882605.1/genome/GCA_033882605.1_SD_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/605/GCA_033882605.1_SD/GCA_033882605.1_SD_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/605/GCA_033882605.1_SD/GCA_033882605.1_SD_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/605/GCA_033882605.1_SD/GCA_033882605.1_SD_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882625.1	OR	Chromosome	NCBI GenBank	Orin	PRJNA869488	Malus_domestica_GCA_033882625.1	yes	no	no	no	no	0	206783892	0	0	206785256	Malus_domestica_GCA_033882625.1/genome/GCA_033882625.1_OR_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/625/GCA_033882625.1_OR/GCA_033882625.1_OR_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/625/GCA_033882625.1_OR/GCA_033882625.1_OR_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/625/GCA_033882625.1_OR/GCA_033882625.1_OR_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882635.1	RA	Chromosome	NCBI GenBank	Ralls	PRJNA869488	Malus_domestica_GCA_033882635.1	yes	no	no	no	no	0	203492810	0	0	203494175	Malus_domestica_GCA_033882635.1/genome/GCA_033882635.1_RA_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/635/GCA_033882635.1_RA/GCA_033882635.1_RA_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/635/GCA_033882635.1_RA/GCA_033882635.1_RA_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/635/GCA_033882635.1_RA/GCA_033882635.1_RA_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882645.1	FJ	Chromosome	NCBI GenBank	Fuji	PRJNA869488	Malus_domestica_GCA_033882645.1	yes	no	no	no	no	0	205089141	0	0	205090505	Malus_domestica_GCA_033882645.1/genome/GCA_033882645.1_FJ_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/645/GCA_033882645.1_FJ/GCA_033882645.1_FJ_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/645/GCA_033882645.1_FJ/GCA_033882645.1_FJ_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/645/GCA_033882645.1_FJ/GCA_033882645.1_FJ_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882905.1	COP	Chromosome	NCBI GenBank	Cox's Orange Pippin	PRJNA869488	Malus_domestica_GCA_033882905.1	yes	no	no	no	no	0	206582308	0	0	206583697	Malus_domestica_GCA_033882905.1/genome/GCA_033882905.1_COP_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/905/GCA_033882905.1_COP/GCA_033882905.1_COP_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/905/GCA_033882905.1_COP/GCA_033882905.1_COP_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/905/GCA_033882905.1_COP/GCA_033882905.1_COP_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033882935.1	JG	Chromosome	NCBI GenBank	Jiguan	PRJNA869488	Malus_domestica_GCA_033882935.1	yes	no	no	no	no	0	205566566	0	0	205567932	Malus_domestica_GCA_033882935.1/genome/GCA_033882935.1_JG_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/935/GCA_033882935.1_JG/GCA_033882935.1_JG_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/935/GCA_033882935.1_JG/GCA_033882935.1_JG_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/882/935/GCA_033882935.1_JG/GCA_033882935.1_JG_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033883015.1	HC	Chromosome	NCBI GenBank	Honeycrisp	PRJNA869488	Malus_domestica_GCA_033883015.1	yes	no	no	no	no	0	204209075	0	0	204210445	Malus_domestica_GCA_033883015.1/genome/GCA_033883015.1_HC_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/015/GCA_033883015.1_HC/GCA_033883015.1_HC_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/015/GCA_033883015.1_HC/GCA_033883015.1_HC_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/015/GCA_033883015.1_HC/GCA_033883015.1_HC_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033883405.1	ASM3388340v1	Chromosome	NCBI GenBank	Granny Smith; GS-4	PRJNA927238	Malus_domestica_GCA_033883405.1	yes	no	no	no	no	0	201848336	0	0	201849814	Malus_domestica_GCA_033883405.1/genome/GCA_033883405.1_ASM3388340v1_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/405/GCA_033883405.1_ASM3388340v1/GCA_033883405.1_ASM3388340v1_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/405/GCA_033883405.1_ASM3388340v1/GCA_033883405.1_ASM3388340v1_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/883/405/GCA_033883405.1_ASM3388340v1/GCA_033883405.1_ASM3388340v1_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033962815.2	Fuji haplome A genome	Chromosome	NCBI GenBank	Fuji	PRJNA938401	Malus_domestica_GCA_033962815.2	yes	no	no	no	no	0	212205379	0	0	212206933	Malus_domestica_GCA_033962815.2/genome/GCA_033962815.2_Fuji_haplome_A_genome_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/815/GCA_033962815.2_Fuji_haplome_A_genome/GCA_033962815.2_Fuji_haplome_A_genome_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/815/GCA_033962815.2_Fuji_haplome_A_genome/GCA_033962815.2_Fuji_haplome_A_genome_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/815/GCA_033962815.2_Fuji_haplome_A_genome/GCA_033962815.2_Fuji_haplome_A_genome_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
只有基因组：缺少 GFF3/GTF 注释	Malus domestica	apple	GCA_033962845.2	Fuji haplome B genome	Chromosome	NCBI GenBank	Fuji	PRJNA938400	Malus_domestica_GCA_033962845.2	yes	no	no	no	no	0	205942007	0	0	205943561	Malus_domestica_GCA_033962845.2/genome/GCA_033962845.2_Fuji_haplome_B_genome_genomic.fna.gz			https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/845/GCA_033962845.2_Fuji_haplome_B_genome/GCA_033962845.2_Fuji_haplome_B_genome_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/845/GCA_033962845.2_Fuji_haplome_B_genome/GCA_033962845.2_Fuji_haplome_B_genome_genomic.gff.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/962/845/GCA_033962845.2_Fuji_haplome_B_genome/GCA_033962845.2_Fuji_haplome_B_genome_genomic.gtf.gz	Phytozome 暂不下载，仅后续记录可用性
